MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage,MasVnrType,MasVnrArea,Electrical,GarageYrBlt,SalePrice
60,3,10141,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,3,4,2,2,4,3,6,0,6,0,832,832,1,2,1,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,5,1,0,2,427,5,5,2,0,94,0,0,291,0,3,4,1,0,12,2009,8,4,45.0,1.0,16.0,4.0,84.0,185000
20,3,10200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,13,14,3,4,1,4,4,3,0,320,1,362,404,1086,1,2,1,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,3,1,3,2,490,5,5,2,0,0,0,0,0,0,3,1,1,0,5,2010,8,4,56.0,1.0,60.0,4.0,75.0,144900
50,4,5790,1,1,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,12,13,2,2,1,1,4,3,6,0,6,0,840,840,1,2,0,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,3,5,3,1,379,5,5,2,0,0,202,0,0,0,3,4,1,0,5,2010,8,4,31.0,2.0,0.0,4.0,5.0,107400
180,4,1596,1,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,526,462,0,988,1,0,1,0,2,1,3,5,6,0,3,3,3,1,297,5,5,2,120,101,0,0,0,0,3,1,1,0,11,2009,8,4,0.0,2.0,0.0,4.0,59.0,91000
20,3,8475,1,1,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,3,4,1,4,4,3,0,228,6,0,724,952,1,0,1,952,0,0,952,0,0,1,0,2,1,3,4,6,0,3,5,3,1,283,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,8,4,46.0,2.0,0.0,0.0,42.0,135750
50,4,8635,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,3,4,1,4,4,3,1,336,2,41,295,672,1,4,1,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,3,5,3,1,240,5,5,2,0,0,0,0,0,0,3,2,1,0,1,2008,8,4,21.0,2.0,0.0,4.0,34.0,127000
90,3,10778,1,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,3,4,1,4,4,3,6,0,6,0,1768,1768,1,4,0,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,3,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,43.0,2.0,0.0,4.0,68.0,136500
50,4,10440,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,3,4,2,4,4,3,6,0,6,0,440,440,1,2,1,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,3,5,3,2,440,5,5,2,74,0,128,0,0,0,3,2,1,0,5,2009,8,4,31.0,2.0,0.0,4.0,52.0,110000
60,3,13000,1,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,3,2,1,2,4,3,5,448,6,0,448,896,1,4,1,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,2,1,0,1,509,5,5,2,0,72,0,0,252,0,3,4,1,0,6,2009,8,4,71.0,1.0,285.0,4.0,54.0,193500
120,4,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,3,2,2,0,1,3,2,1201,6,0,36,1237,1,0,1,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,3,1,0,2,405,5,5,2,0,199,0,0,0,0,3,4,1,0,3,2006,8,4,3.0,1.0,256.0,4.0,84.0,153500
20,3,10206,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,4,2,2,4,3,2,33,6,0,1530,1563,1,0,1,1563,0,0,1563,0,0,2,0,3,1,2,6,6,1,2,1,2,3,758,5,5,2,144,99,0,0,0,0,3,4,1,0,10,2008,8,4,49.0,3.0,265.0,4.0,93.0,245000
20,3,8892,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,3,4,1,4,4,3,6,0,6,0,1065,1065,1,2,1,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,3,5,3,2,461,5,5,2,74,0,0,0,0,0,3,4,1,0,7,2007,0,4,51.0,0.0,33.0,4.0,60.0,126500
80,3,8530,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,3,4,2,2,4,3,6,0,6,0,384,384,1,2,1,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,5,3,0,2,400,5,5,2,120,72,0,0,0,0,3,4,3,700,5,2009,8,4,48.2,1.0,6.0,4.0,81.0,168500
60,3,16059,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,2,4,1,2,4,3,6,0,6,0,1288,1288,1,0,1,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,5,1,3,2,462,5,5,2,127,82,0,0,0,0,3,4,1,0,4,2006,8,4,89.0,1.0,184.0,4.0,77.0,260000
60,3,11911,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,4,2,2,4,0,6,0,6,0,684,684,1,0,1,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,2,3,0,2,400,5,5,2,100,38,0,0,0,0,3,4,1,0,3,2009,8,4,90.0,2.0,0.0,4.0,91.0,174000
160,1,3951,1,2,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,2,4,2,2,4,0,6,0,6,0,612,612,1,0,1,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,3,5,2,2,528,5,5,2,0,234,0,0,0,0,3,4,1,0,6,2009,6,5,11.0,3.0,40.0,4.0,95.0,164500
50,0,8470,1,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,1,1,1,4,0,3,6,0,6,0,1013,1013,1,4,0,1013,0,513,1526,0,0,1,0,2,1,1,6,6,0,3,6,1,0,0,3,3,0,0,0,156,0,0,0,3,2,1,0,10,2009,3,0,76.0,2.0,0.0,4.0,68.0,85000
20,3,8070,1,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,3,4,2,2,4,3,2,588,6,0,402,990,1,0,1,990,0,0,990,1,0,1,0,3,1,3,5,6,0,3,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,8,2007,8,4,31.0,2.0,0.0,4.0,53.4,123600
20,3,7200,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,3,5,3,2,420,5,5,2,0,29,0,0,0,0,3,4,1,0,7,2006,8,4,31.0,2.0,0.0,0.0,36.0,109900
20,3,8500,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,3,4,1,4,4,3,5,600,6,0,635,1235,1,4,1,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,3,1,3,2,480,5,5,2,0,0,0,0,0,0,3,1,1,0,12,2006,8,0,56.0,0.0,131.0,4.0,47.0,98600
30,3,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,3,2,0,2,4,3,0,713,6,0,163,876,1,0,1,964,0,0,964,1,0,1,0,2,1,3,5,6,0,3,5,3,2,432,5,5,2,0,0,44,0,0,0,3,4,1,0,8,2009,8,4,51.0,2.0,0.0,4.0,9.0,163500
190,0,7200,1,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,3,4,0,4,0,2,5,1046,6,0,168,1214,2,0,0,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,2,5,3,2,506,5,5,2,0,0,0,0,99,0,3,4,1,0,11,2007,8,4,31.0,2.0,0.0,4.0,0.0,133900
60,3,9337,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,2,2,2,4,3,2,648,6,0,176,824,1,0,1,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,3,1,2,2,684,5,5,2,0,162,0,0,0,0,3,4,1,0,5,2007,8,4,40.0,2.0,0.0,4.0,83.0,204750
60,3,9765,1,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,0,2,2,2,1,3,0,310,6,0,370,680,1,2,1,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,5,3,0,2,420,5,5,2,232,63,0,0,0,0,3,4,3,480,4,2009,8,4,33.8,1.0,35.0,4.0,79.0,185000
20,3,10264,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,4,2,2,4,0,0,1162,6,0,426,1588,1,0,1,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,3,1,2,2,472,5,5,2,158,29,0,0,0,0,3,4,1,0,8,2006,8,4,49.0,1.0,121.0,4.0,85.0,214000
20,3,10921,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,3,4,1,4,4,3,5,520,6,0,440,960,1,4,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,3,1,0,1,432,5,5,1,120,0,0,0,0,0,3,4,1,0,5,2007,8,4,44.0,1.0,22.0,1.0,51.0,94750
30,3,10625,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,3,4,0,4,4,3,0,108,6,0,350,458,1,1,0,835,0,0,835,0,0,1,0,2,1,3,5,6,0,3,2,3,1,366,1,5,2,0,0,77,0,0,0,3,4,3,400,5,2010,0,0,56.0,2.0,0.0,4.0,8.0,83000
20,3,9320,1,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,3,4,1,4,4,3,0,569,6,0,381,950,1,1,1,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,3,6,1,0,0,3,3,2,352,0,0,0,0,0,3,4,3,400,1,2010,8,4,48.0,2.0,0.0,4.0,65.6,128950
20,3,10603,1,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,3,4,2,4,4,2,0,1200,6,0,410,1610,1,2,1,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,5,1,2,2,480,5,5,2,168,68,0,0,0,0,3,4,1,0,2,2010,8,4,29.4,1.0,9.0,4.0,63.0,205000
60,3,9206,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,2,4,1,2,4,3,6,0,6,0,741,741,1,4,1,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,5,1,0,2,476,5,5,2,192,46,0,0,0,0,3,4,1,0,6,2010,8,4,48.0,1.0,214.0,4.0,71.0,178000
90,3,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,3,1,3,3,2,4,4,0,4,0,0,0,1,4,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,3,1,3,2,410,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,2,35.0,2.0,0.0,4.0,65.0,118964
20,3,10402,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,3,4,2,2,4,3,6,0,6,0,1226,1226,1,0,1,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,3,1,2,3,740,5,5,2,0,36,0,0,0,0,3,4,1,0,5,2010,8,4,65.0,2.0,0.0,4.0,95.0,198900
50,4,7758,1,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,3,1,2,4,4,3,3,224,6,0,816,1040,1,0,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,5,5,3,1,240,5,5,2,0,0,0,0,184,0,3,4,1,0,6,2007,8,4,46.6,1.0,289.0,1.0,37.0,169500
60,1,9375,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,2,4,2,0,4,3,6,0,6,0,1053,1053,1,0,1,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,2,1,2,2,648,5,5,2,140,45,0,0,0,0,3,4,1,0,8,2008,8,4,46.0,1.0,309.0,4.0,89.0,250000
30,4,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,3,4,0,1,4,3,6,0,6,0,641,641,1,2,1,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,3,5,3,1,273,1,1,0,0,0,0,0,0,0,3,4,3,450,8,2007,8,4,31.0,2.0,0.0,4.0,40.0,100000
20,4,6000,1,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,3,4,1,4,4,3,0,104,1,169,516,789,1,0,1,789,0,0,789,0,0,1,0,2,1,3,5,6,0,3,5,3,1,250,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,8,5,21.0,2.0,0.0,4.0,34.0,115000
50,4,8500,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,3,4,1,4,4,3,6,0,6,0,793,793,2,4,0,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,3,6,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,8,2007,8,4,56.0,2.0,0.0,1.0,29.8,115000
20,3,11751,1,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,3,4,1,2,4,3,1,705,6,0,1139,1844,1,0,1,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,5,1,2,2,546,5,5,2,0,122,0,0,0,0,3,2,1,0,1,2010,0,4,76.0,1.0,269.0,4.0,63.0,190000
50,3,9525,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,3,4,1,4,0,3,5,444,6,0,550,994,1,2,1,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,3,1,3,1,325,5,5,2,182,0,0,0,0,0,3,4,1,0,10,2006,8,4,46.0,2.0,0.0,4.0,40.0,136900
80,3,7750,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,3,4,2,2,4,3,2,250,6,0,134,384,1,0,1,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,5,3,0,2,400,5,5,2,180,0,0,0,0,0,3,4,1,0,4,2010,8,4,39.2,2.0,0.0,4.0,86.0,180000
60,3,9965,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,2,4,2,0,4,0,2,984,6,0,280,1264,1,0,1,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,2,3,0,3,792,5,5,2,120,184,0,0,168,0,3,4,1,0,10,2007,6,5,48.0,3.0,144.0,4.0,93.0,383970
20,3,21000,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,3,2,1,2,4,2,0,35,5,869,905,1809,1,4,1,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,2,3,2,450,5,5,2,166,120,192,0,0,0,3,2,1,0,10,2007,0,0,43.6,1.0,122.0,4.0,39.0,217000
70,3,7259,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,3,4,1,4,4,3,0,774,3,150,104,1028,1,0,1,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,5,5,3,1,180,5,5,2,224,0,0,0,0,0,3,2,1,0,7,2007,8,4,32.0,2.0,0.0,4.0,31.0,259500
160,1,3230,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,3,4,2,2,4,3,2,419,6,0,310,729,1,2,1,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,1,5,3,2,440,5,5,2,0,32,0,0,0,0,3,4,1,0,6,2007,8,4,5.0,1.0,323.0,4.0,85.0,176000
20,3,11616,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,3,4,1,4,4,3,3,170,1,670,252,1092,1,4,1,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,4,1,3,1,288,5,5,2,0,20,144,0,0,0,3,4,1,0,9,2009,8,4,56.0,1.0,70.0,4.0,48.0,139000
20,3,8536,1,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,3,4,2,2,4,3,6,0,6,0,1125,1125,1,2,1,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,3,1,3,2,430,5,5,2,80,64,0,0,0,0,3,4,1,0,4,2007,6,5,45.0,2.0,0.0,4.0,93.0,155000
60,3,12376,1,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,3,4,2,2,4,2,2,1470,6,0,203,1673,1,2,1,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,5,1,3,3,594,5,5,2,367,0,0,0,0,0,3,4,1,0,5,2010,8,4,61.0,2.0,0.0,4.0,76.0,320000
60,3,8461,1,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,4,2,2,4,3,6,0,6,0,728,728,1,0,1,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,1,0,2,390,5,5,2,0,24,0,0,0,0,3,4,1,0,7,2006,6,5,36.0,2.0,0.0,4.0,91.0,163990
80,3,21453,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,3,4,1,4,4,1,0,938,6,0,0,938,1,0,1,988,0,0,988,1,0,1,0,1,1,3,4,6,2,5,1,3,2,540,5,5,2,0,130,0,130,0,0,3,4,1,0,10,2006,8,4,31.0,2.0,0.0,4.0,55.0,180000
50,4,6060,1,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,3,4,2,4,4,3,6,0,6,0,732,732,1,2,1,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,3,5,3,1,264,5,5,1,0,0,140,0,0,0,3,2,1,0,6,2007,8,4,21.0,2.0,0.0,4.0,65.0,100000
20,3,9464,1,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,3,2,1,4,4,3,1,570,6,0,510,1080,1,2,1,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,3,1,3,1,288,5,5,2,0,0,0,0,130,0,3,4,1,0,6,2008,8,4,46.0,1.0,82.0,4.0,44.0,136000
120,3,7892,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,2,4,2,2,4,3,2,300,6,0,899,1199,1,0,1,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,3,1,2,2,530,5,5,2,0,63,0,0,0,0,3,4,1,0,3,2008,8,4,26.0,2.0,0.0,4.0,79.0,153900
20,3,17043,1,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,3,2,1,2,0,3,6,0,6,0,1362,1362,1,4,1,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,5,1,3,2,435,5,5,2,192,0,0,0,0,0,3,4,1,0,1,2009,8,4,19.0,2.0,0.0,4.0,65.0,181000
190,4,6780,1,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,3,1,1,4,4,0,2,490,6,0,30,520,1,2,0,520,0,234,754,1,0,1,0,2,1,3,5,6,0,3,6,1,0,0,3,3,0,53,0,0,0,0,0,3,4,1,0,6,2006,8,4,31.0,2.0,0.0,4.0,53.4,84500
120,3,4928,1,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,3,4,1,2,4,3,0,120,6,0,958,1078,1,4,1,958,0,0,958,0,0,2,0,2,1,3,5,6,1,5,1,2,2,440,5,5,2,0,205,0,0,0,0,3,4,1,0,2,2007,8,4,29.8,2.0,0.0,4.0,63.0,128000
45,4,4388,1,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,3,2,0,4,4,3,3,116,6,0,556,672,1,0,1,840,0,0,840,0,0,1,0,3,1,3,5,6,1,5,6,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,6,2007,8,4,26.0,2.0,0.0,4.0,68.4,87000
60,3,7590,1,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,3,4,1,4,4,3,1,512,6,0,148,660,1,4,1,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,1,1,2,2,453,5,5,2,188,108,0,0,0,0,3,4,1,0,7,2006,8,4,40.0,1.0,175.0,4.0,52.0,155000
20,3,8973,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,3,4,1,4,4,3,5,567,1,28,413,1008,1,4,1,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,3,0,2,2,750,5,5,2,0,80,0,180,0,0,3,3,1,0,7,2006,8,0,40.0,1.0,45.0,0.0,84.0,150000
60,3,14200,1,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,3,4,1,4,4,3,5,445,6,0,479,924,1,0,1,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,2,1,0,2,487,5,5,2,105,66,0,0,0,0,3,0,1,0,5,2006,8,4,59.0,1.0,204.0,4.0,52.0,226000
60,3,12224,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,4,2,2,4,3,2,695,6,0,297,992,1,0,1,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,5,3,2,2,390,5,5,2,24,48,0,0,0,0,3,4,1,0,7,2009,8,4,51.4,1.0,16.0,4.0,86.0,244000
20,3,7388,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,3,4,1,4,4,3,5,405,6,0,658,1063,1,2,1,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,3,5,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,46.0,2.0,0.0,4.0,60.0,150750
20,3,6853,1,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,2,4,2,0,4,3,2,1005,6,0,262,1267,1,0,1,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,3,1,0,2,471,5,5,2,192,25,0,0,0,0,3,4,1,0,6,2009,8,4,39.8,1.0,83.0,4.0,87.0,220000
20,3,10335,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,3,4,1,4,4,3,5,570,6,0,891,1461,1,2,1,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,5,1,2,2,440,5,5,2,0,96,180,0,0,0,3,2,1,0,7,2006,8,4,49.0,2.0,0.0,4.0,54.0,180000
20,3,10400,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,3,4,2,4,4,3,6,0,6,0,1304,1304,1,2,1,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,2,1,3,2,530,5,5,2,98,0,0,0,0,0,3,2,1,0,5,2008,8,4,51.0,1.0,188.0,4.0,56.0,174000
20,3,10355,1,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,3,4,1,4,4,3,1,695,6,0,519,1214,1,4,1,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,1,2,1,318,5,5,2,0,111,0,0,0,0,3,4,1,0,7,2007,8,4,46.6,1.0,128.0,4.0,53.0,143000
90,3,11070,1,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,3,4,1,4,4,3,6,0,6,0,1907,1907,1,2,1,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,3,0,3,3,766,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,3,53.0,1.0,36.0,4.0,75.0,171000
60,3,9066,1,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,2,4,2,2,4,2,2,668,6,0,336,1004,1,0,1,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,5,1,0,3,660,5,5,2,224,106,0,0,0,0,3,0,1,0,12,2008,8,4,44.0,1.0,209.0,4.0,85.0,230000
60,3,15426,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,4,2,2,4,3,2,821,6,0,107,928,1,0,1,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,3,1,2,2,470,5,5,2,276,99,0,0,0,0,3,2,1,0,8,2009,8,4,36.0,2.0,0.0,4.0,83.0,231500
20,3,10500,1,1,3,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,3,4,1,4,4,3,0,432,6,0,432,864,1,4,1,864,0,0,864,0,0,1,0,3,1,3,5,6,1,4,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,4,2010,4,4,41.0,2.0,0.0,4.0,57.6,115000
20,3,11645,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,4,2,2,4,0,2,1300,6,0,434,1734,1,0,1,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,3,1,0,2,660,5,5,2,160,24,0,0,0,0,3,4,1,0,1,2006,8,4,49.0,2.0,0.0,4.0,91.0,260000
50,3,8520,1,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,1,3,14,3,1,1,4,4,3,5,507,6,0,403,910,1,1,1,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,3,5,3,2,720,5,5,2,0,0,0,0,0,0,3,2,1,0,6,2010,8,4,42.0,2.0,0.0,4.0,86.0,166000
20,3,10335,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,4,2,2,4,1,2,679,6,0,811,1490,1,0,1,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,3,1,2,2,577,5,5,2,144,29,0,0,0,0,3,4,1,0,6,2009,8,4,49.0,1.0,121.0,4.0,85.0,204000
90,4,9100,1,1,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,1,6,6,3,4,1,4,4,3,5,1332,6,0,396,1728,1,4,1,1728,0,0,1728,1,0,2,0,6,2,3,10,6,0,3,5,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2006,4,0,41.0,1.0,214.0,4.0,49.0,125000
160,4,2522,1,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,12,13,2,4,2,2,4,3,6,0,6,0,970,970,1,0,1,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,3,5,3,2,380,5,5,2,0,40,0,0,0,0,3,4,1,0,4,2006,8,4,1.0,3.0,23.0,4.0,90.0,130000
30,4,6120,1,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,3,4,0,4,4,3,1,209,6,0,506,715,1,4,1,875,0,0,875,1,0,1,0,2,1,3,5,6,0,3,5,3,1,180,1,5,2,48,0,0,0,0,0,3,4,1,0,11,2009,8,4,22.0,2.0,0.0,0.0,19.0,105000
